date,temperature,dewpoint,humidity,pressure,visibility,windspeed,precipitation,rain,winddirection
2013-04-27,10.0,3.0,65.0,1009,11.0,14,6.1,1,17
2013-04-28,5.0,-1.0,63.0,1009,12.0,18,0.0,1,32
2013-04-29,7.0,4.0,81.0,1009,11.0,19,1.02,1,38
2013-04-30,10.0,4.0,72.0,1011,11.0,8,1.02,1,32
2013-05-01,11.0,7.0,80.0,1016,10.0,5,0.0,1,40
2013-05-02,9.0,4.0,70.0,1018,12.0,6,0.0,0,357
2013-05-03,12.0,4.0,59.0,1019,12.0,8,0.0,0,9
2013-05-04,13.0,4.0,54.0,1019,13.0,6,0.0,0,33
2013-05-05,14.0,4.0,48.0,1020,17.0,6,0.0,0,350
2013-05-06,16.0,5.0,50.0,1021,19.0,11,0.0,1,279
2013-05-07,19.0,8.0,50.0,1020,12.0,11,0.0,0,210
2013-05-08,20.0,9.0,49.0,1017,16.0,8,0.0,0,221
2013-05-09,19.0,11.0,59.0,1016,12.0,11,0.0,0,252
2013-05-10,19.0,9.0,56.0,1018,12.0,8,0.0,0,287
2013-05-11,17.0,5.0,46.0,1019,12.0,6,0.0,0,334
2013-05-12,17.0,2.0,38.0,1020,16.0,10,0.0,0,9
2013-05-13,18.0,5.0,42.0,1019,14.0,8,0.0,0,269
2013-05-14,19.0,11.0,67.0,1011,12.0,11,3.05,1,171
2013-05-15,10.0,8.0,79.0,1003,11.0,10,0.51,1,108
2013-05-16,9.0,2.0,63.0,1003,12.0,10,0.0,0,269
2013-05-17,9.0,5.0,75.0,1000,10.0,16,6.1,1,234
2013-05-18,10.0,4.0,71.0,1007,11.0,16,3.05,1,249
2013-05-19,11.0,3.0,62.0,1016,11.0,13,0.76,1,244
2013-05-20,9.0,4.0,74.0,1018,12.0,6,0.51,1,1
2013-05-21,11.0,5.0,64.0,1018,12.0,10,0.0,0,360
2013-05-22,15.0,6.0,53.0,1018,12.0,11,0.0,0,349
2013-05-23,15.0,4.0,49.0,1017,20.0,11,0.0,0,21
2013-05-24,16.0,3.0,45.0,1016,20.0,6,0.0,0,28
2013-05-25,16.0,1.0,38.0,1017,26.0,6,0.0,0,75
2013-05-26,17.0,6.0,54.0,1015,12.0,11,0.51,1,91
2013-05-27,15.0,8.0,65.0,1010,12.0,10,1.02,1,192
2013-05-28,16.0,3.0,43.0,1010,12.0,16,0.0,0,272
2013-05-29,13.0,1.0,45.0,1013,12.0,18,5.08,1,302
2013-05-30,13.0,5.0,64.0,1017,11.0,6,4.06,1,3
2013-05-31,13.0,4.0,53.0,1020,14.0,13,0.0,0,14
2013-06-01,16.0,4.0,45.0,1021,31.0,11,0.0,0,31
2013-06-02,17.0,5.0,46.0,1020,15.0,14,0.0,0,40
2013-06-03,18.0,4.0,44.0,1018,31.0,11,0.0,0,23
2013-06-04,19.0,5.0,39.0,1014,31.0,8,0.0,0,270
2013-06-05,21.0,6.0,38.0,1013,13.0,8,0.0,0,30
2013-06-06,21.0,9.0,49.0,1015,12.0,13,0.0,1,210
2013-06-07,18.0,8.0,54.0,1016,11.0,14,0.0,1,211
2013-06-08,16.0,6.0,55.0,1015,12.0,18,0.0,1,226
2013-06-09,17.0,9.0,63.0,1014,11.0,16,1.02,1,250
2013-06-10,18.0,11.0,67.0,1018,11.0,8,0.0,0,194
2013-06-11,21.0,11.0,51.0,1020,13.0,6,0.0,0,217
2013-06-12,23.0,11.0,44.0,1021,16.0,5,0.0,0,263
2013-06-13,25.0,11.0,40.0,1018,15.0,11,0.0,0,233
2013-06-14,25.0,10.0,40.0,1016,15.0,11,0.0,0,250
2013-06-15,24.0,4.0,26.0,1016,31.0,10,0.0,0,263
2013-06-16,24.0,4.0,28.0,1013,30.0,10,0.0,0,250
2013-06-17,21.0,6.0,36.0,1010,13.0,16,0.0,0,210
2013-06-18,16.0,4.0,45.0,1011,13.0,16,0.0,0,225
2013-06-19,15.0,6.0,53.0,1015,12.0,10,0.0,0,12
2013-06-20,19.0,7.0,48.0,1017,11.0,6,0.0,0,320
2013-06-21,21.0,7.0,39.0,1018,13.0,6,0.0,0,3
2013-06-22,22.0,9.0,47.0,1022,20.0,5,0.0,0,346
2013-06-23,24.0,7.0,36.0,1020,28.0,8,0.0,0,359
2013-06-24,21.0,-1.0,29.0,1023,31.0,13,0.0,0,36
2013-06-25,23.0,-1.0,20.0,1022,28.0,10,0.0,0,16
2013-06-26,24.0,4.0,28.0,1022,31.0,13,0.0,0,10
2013-06-27,24.0,7.0,32.0,1021,13.0,8,0.0,0,53
2013-06-28,23.0,2.0,24.0,1023,28.0,11,0.0,0,23
2013-06-29,24.0,7.0,33.0,1024,31.0,13,0.0,0,42
2013-06-30,26.0,5.0,28.0,1021,17.0,8,0.0,0,336
2013-07-01,26.0,6.0,28.0,1016,14.0,8,0.0,0,68
2013-07-02,27.0,9.0,34.0,1016,14.0,10,0.0,0,206
2013-07-03,26.0,8.0,30.0,1018,17.0,6,0.0,0,3
2013-07-04,28.0,11.0,36.0,1021,31.0,13,0.0,0,32
2013-07-05,29.0,7.0,24.0,1022,17.0,11,0.0,0,109
2013-07-06,29.0,8.0,27.0,1022,31.0,6,0.0,0,135
2013-07-07,29.0,7.0,25.0,1021,31.0,8,0.0,0,139
2013-07-08,28.0,6.0,24.0,1020,26.0,8,0.0,0,18
2013-07-09,28.0,9.0,30.0,1017,14.0,8,0.51,1,109
2013-07-10,27.0,9.0,34.0,1014,19.0,11,0.0,0,131
2013-07-11,28.0,9.0,30.0,1012,22.0,8,0.0,0,352
2013-07-12,29.0,8.0,27.0,1013,27.0,10,0.0,0,145
2013-07-13,27.0,4.0,22.0,1015,29.0,13,0.0,0,201
2013-07-14,27.0,7.0,28.0,1016,21.0,13,0.0,0,284
2013-07-15,27.0,9.0,32.0,1019,22.0,10,0.0,0,90
2013-07-16,27.0,9.0,32.0,1019,22.0,10,0.0,0,290
2013-07-17,27.0,10.0,35.0,1019,19.0,11,0.0,0,350
2013-07-18,27.0,10.0,38.0,1019,14.0,11,0.0,0,331
2013-07-19,27.0,9.0,33.0,1016,14.0,10,0.0,0,288
2013-07-20,28.0,9.0,31.0,1014,12.0,8,0.0,0,151
2013-07-21,27.0,11.0,40.0,1017,12.0,10,0.0,0,38
2013-07-22,24.0,11.0,45.0,1017,13.0,6,0.0,0,226
2013-07-23,27.0,9.0,31.0,1015,15.0,10,0.0,0,233
2013-07-24,27.0,6.0,27.0,1017,30.0,8,0.0,0,265
2013-07-25,27.0,8.0,27.0,1016,17.0,10,0.0,0,239
2013-07-26,27.0,8.0,30.0,1013,14.0,10,0.0,0,194
2013-07-27,22.0,8.0,39.0,1012,13.0,11,0.0,1,206
2013-07-28,22.0,7.0,37.0,1016,12.0,16,0.0,0,231
2013-07-29,21.0,6.0,40.0,1023,16.0,5,0.0,0,239
2013-07-30,24.0,3.0,26.0,1024,31.0,6,0.0,0,36
2013-07-31,28.0,5.0,24.0,1019,31.0,10,0.0,0,109
2013-08-01,28.0,6.0,24.0,1015,29.0,11,0.0,0,196
2013-08-02,28.0,9.0,27.0,1015,26.0,16,0.0,0,199
2013-08-03,26.0,4.0,24.0,1018,31.0,11,0.0,0,270
2013-08-04,24.0,1.0,21.0,1019,31.0,6,0.0,0,319
2013-08-05,26.0,3.0,23.0,1016,31.0,10,0.0,0,257
2013-08-06,25.0,6.0,26.0,1015,31.0,11,0.0,0,232
2013-08-07,25.0,8.0,34.0,1012,14.0,10,0.0,1,271
2013-08-08,23.0,7.0,37.0,1020,20.0,8,0.0,0,41
2013-08-09,24.0,7.0,37.0,1024,31.0,10,0.0,0,20
2013-08-10,27.0,7.0,27.0,1021,31.0,8,0.0,0,340
2013-08-11,28.0,5.0,21.0,1018,31.0,8,0.0,0,308
2013-08-12,29.0,8.0,29.0,1015,12.0,8,1.02,1,34
2013-08-13,28.0,10.0,35.0,1016,18.0,10,0.0,0,25
2013-08-14,28.0,10.0,34.0,1018,15.0,8,0.0,0,122
2013-08-15,28.0,11.0,34.0,1018,12.0,10,0.0,0,332
2013-08-16,29.0,9.0,31.0,1017,16.0,10,0.0,0,174
2013-08-17,27.0,9.0,35.0,1017,15.0,8,0.0,0,25
2013-08-18,28.0,11.0,36.0,1017,20.0,6,0.0,0,163
2013-08-19,28.0,8.0,28.0,1019,15.0,8,0.0,0,327
2013-08-20,29.0,11.0,36.0,1020,31.0,10,0.0,0,24
2013-08-21,29.0,8.0,26.0,1019,31.0,6,0.0,0,221
2013-08-22,27.0,5.0,24.0,1015,25.0,8,0.0,0,215
2013-08-23,26.0,2.0,22.0,1014,27.0,6,0.0,0,6
2013-08-24,26.0,10.0,37.0,1015,12.0,6,0.0,0,25
2013-08-25,24.0,8.0,38.0,1014,14.0,14,0.0,0,6
2013-08-26,24.0,10.0,41.0,1011,12.0,13,0.0,0,24
2013-08-27,24.0,10.0,39.0,1013,15.0,10,0.0,0,2
2013-08-28,23.0,10.0,46.0,1015,15.0,14,6.1,1,31
2013-08-29,22.0,10.0,51.0,1019,12.0,10,0.0,1,55
2013-08-30,22.0,9.0,46.0,1021,13.0,6,0.0,0,21
2013-08-31,22.0,8.0,43.0,1022,13.0,6,0.0,0,160
2013-09-01,24.0,7.0,35.0,1022,15.0,10,0.0,0,35
2013-09-02,24.0,7.0,33.0,1023,31.0,6,0.0,0,21
2013-09-03,24.0,6.0,31.0,1022,19.0,6,0.0,0,150
2013-09-04,24.0,6.0,31.0,1020,31.0,6,0.0,0,124
2013-09-05,23.0,10.0,45.0,1015,13.0,10,0.0,0,141
2013-09-06,23.0,11.0,46.0,1013,13.0,8,0.0,0,233
2013-09-07,21.0,10.0,50.0,1015,11.0,10,0.0,1,298
2013-09-08,21.0,11.0,60.0,1020,11.0,6,0.0,1,272
2013-09-09,21.0,5.0,42.0,1023,31.0,6,0.0,0,352
2013-09-10,22.0,7.0,38.0,1020,16.0,8,0.0,0,12
2013-09-11,19.0,9.0,54.0,1020,12.0,14,2.03,1,19
2013-09-12,19.0,7.0,46.0,1021,24.0,10,0.0,0,348
2013-09-13,21.0,7.0,42.0,1022,19.0,8,0.0,0,312
2013-09-14,22.0,7.0,40.0,1020,20.0,8,0.0,0,272
2013-09-15,22.0,7.0,38.0,1016,31.0,6,0.0,0,347
2013-09-16,22.0,4.0,32.0,1015,29.0,6,0.0,0,322
2013-09-17,22.0,6.0,37.0,1014,31.0,5,0.0,0,9
2013-09-18,21.0,7.0,38.0,1016,18.0,8,0.0,0,2
2013-09-19,22.0,7.0,38.0,1017,31.0,8,0.0,0,14
2013-09-20,22.0,8.0,41.0,1020,31.0,10,0.0,0,12
2013-09-21,24.0,8.0,38.0,1022,31.0,8,0.0,0,22
2013-09-22,22.0,7.0,37.0,1023,14.0,8,0.0,0,309
2013-09-23,23.0,9.0,42.0,1020,15.0,6,0.0,0,260
2013-09-24,23.0,8.0,40.0,1016,31.0,6,0.0,0,266
2013-09-25,22.0,9.0,42.0,1014,15.0,6,0.0,0,280
2013-09-26,22.0,9.0,44.0,1015,15.0,5,0.0,0,346
2013-09-27,23.0,11.0,45.0,1013,12.0,11,0.0,1,175
2013-09-28,20.0,13.0,68.0,1009,9.0,19,9.91,1,199
2013-09-29,19.0,14.0,75.0,1011,12.0,21,0.0,0,233
2013-09-30,19.0,16.0,81.0,1011,11.0,14,0.51,1,202
2013-10-01,22.0,16.0,74.0,1013,11.0,16,0.25,1,217
2013-10-02,21.0,15.0,72.0,1013,11.0,5,0.0,0,152
2013-10-03,21.0,16.0,73.0,1013,11.0,8,0.0,1,217
2013-10-04,21.0,14.0,74.0,1017,11.0,10,2.03,1,230
2013-10-05,18.0,9.0,63.0,1023,13.0,3,0.0,0,359
2013-10-06,18.0,8.0,53.0,1024,13.0,10,0.0,0,18
2013-10-07,18.0,6.0,52.0,1022,31.0,10,0.0,0,352
2013-10-08,17.0,8.0,59.0,1022,17.0,5,0.0,0,336
2013-10-09,18.0,8.0,54.0,1021,12.0,6,0.0,0,344
2013-10-10,18.0,7.0,57.0,1017,31.0,5,0.0,0,319
2013-10-11,17.0,6.0,52.0,1014,19.0,6,0.0,0,330
2013-10-12,14.0,4.0,49.0,1017,31.0,8,0.0,0,314
2013-10-13,13.0,7.0,67.0,1021,13.0,6,0.0,0,240
2013-10-14,15.0,9.0,69.0,1021,13.0,6,0.0,0,239
2013-10-15,17.0,11.0,71.0,1021,12.0,8,0.0,1,201
2013-10-16,18.0,12.0,74.0,1023,10.0,5,0.0,0,137
2013-10-17,19.0,11.0,66.0,1020,29.0,5,0.0,0,340
2013-10-18,18.0,8.0,59.0,1016,31.0,6,0.0,0,319
2013-10-19,18.0,11.0,66.0,1017,11.0,6,0.0,1,188
2013-10-20,18.0,12.0,76.0,1019,11.0,8,0.0,1,232
2013-10-21,16.0,9.0,72.0,1018,13.0,6,0.0,0,190
2013-10-22,13.0,12.0,84.0,1012,10.0,10,4.06,1,170
2013-10-23,17.0,12.0,81.0,1016,11.0,11,0.0,0,194
2013-10-24,16.0,14.0,88.0,1016,10.0,8,1.02,1,161
2013-10-25,16.0,16.0,97.0,1014,9.0,10,6.1,1,156
2013-10-26,17.0,13.0,83.0,1019,10.0,6,0.25,1,191
2013-10-27,14.0,11.0,79.0,1025,13.0,5,0.0,0,209
2013-10-28,14.0,10.0,75.0,1020,23.0,8,0.0,0,287
2013-10-29,11.0,3.0,58.0,1021,14.0,10,0.0,0,13
2013-10-30,10.0,2.0,60.0,1023,14.0,6,0.0,0,11
2013-10-31,10.0,1.0,62.0,1024,31.0,3,0.0,0,23
2013-11-01,10.0,3.0,62.0,1024,29.0,5,0.0,0,232
2013-11-02,12.0,8.0,76.0,1021,23.0,6,0.0,0,216
2013-11-03,12.0,10.0,88.0,1020,7.0,5,0.0,0,180
2013-11-04,12.0,10.0,82.0,1015,11.0,14,0.0,0,211
2013-11-05,18.0,11.0,61.0,1018,12.0,23,0.0,0,266
2013-11-06,16.0,11.0,78.0,1022,13.0,5,0.0,0,179
2013-11-07,14.0,11.0,84.0,1021,9.0,8,0.0,0,246
2013-11-08,12.0,9.0,81.0,1020,11.0,8,0.0,0,198
2013-11-09,11.0,3.0,57.0,1024,13.0,8,0.0,0,260
2013-11-10,13.0,6.0,66.0,1027,13.0,5,0.0,0,131
2013-11-11,13.0,6.0,65.0,1026,31.0,6,0.0,0,2
2013-11-12,14.0,8.0,65.0,1023,29.0,6,0.0,0,15
2013-11-13,15.0,7.0,58.0,1022,18.0,16,0.0,0,38
2013-11-14,12.0,2.0,52.0,1027,31.0,11,0.0,0,38
2013-11-15,8.0,-1.0,48.0,1022,18.0,18,0.0,0,1
2013-11-16,4.0,1.0,76.0,1019,17.0,6,2.03,1,22
2013-11-17,4.0,5.0,94.0,1015,11.0,5,9.91,1,138
2013-11-18,7.0,4.0,82.0,1009,14.0,8,0.25,1,171
2013-11-19,8.0,3.0,65.0,1012,17.0,11,0.0,0,344
2013-11-20,7.0,-2.0,52.0,1019,21.0,18,0.0,0,356
2013-11-21,4.0,-2.0,63.0,1012,26.0,10,0.0,0,254
2013-11-22,8.0,-1.0,54.0,1011,16.0,14,0.0,0,335
2013-11-23,6.0,-3.0,52.0,1015,22.0,11,0.0,0,3
2013-11-24,7.0,-2.0,55.0,1017,25.0,16,0.0,0,360
2013-11-25,7.0,-3.0,50.0,1022,31.0,10,0.0,0,16
2013-11-26,4.0,-6.0,50.0,1024,30.0,10,0.0,0,13
2013-11-27,6.0,-6.0,45.0,1024,23.0,11,0.0,0,28
2013-11-28,6.0,-2.0,63.0,1027,15.0,13,0.0,1,7
2013-11-29,3.0,-4.0,66.0,1028,29.0,5,0.0,0,338
2013-11-30,3.0,-2.0,72.0,1022,20.0,10,0.0,0,354
2013-12-01,6.0,-5.0,46.0,1019,23.0,8,0.0,0,24
2013-12-02,3.0,-6.0,58.0,1021,30.0,6,0.0,0,342
2013-12-03,6.0,-2.0,62.0,1026,26.0,5,0.0,0,341
2013-12-04,8.0,0.0,73.0,1028,29.0,5,0.0,0,345
2013-12-05,7.0,-1.0,70.0,1028,26.0,5,0.0,0,345
2013-12-06,6.0,-3.0,62.0,1027,28.0,6,0.0,0,347
2013-12-07,6.0,-5.0,56.0,1025,30.0,5,0.0,0,338
2013-12-08,4.0,-4.0,63.0,1027,26.0,5,0.0,0,350
2013-12-09,3.0,-3.0,75.0,1031,15.0,5,0.0,0,353
2013-12-10,4.0,-2.0,73.0,1032,21.0,6,0.0,0,350
2013-12-11,4.0,-2.0,71.0,1032,27.0,6,0.0,0,350
2013-12-12,3.0,-1.0,78.0,1031,19.0,6,0.0,0,348
2013-12-13,4.0,2.0,88.0,1028,7.0,3,2.03,1,347
2013-12-14,7.0,3.0,86.0,1032,9.0,6,0.0,0,15
2013-12-15,7.0,2.0,82.0,1033,22.0,5,0.0,0,335
2013-12-16,7.0,0.0,69.0,1030,30.0,6,0.0,0,29
2013-12-17,5.0,2.0,84.0,1029,13.0,6,0.0,0,353
2013-12-18,6.0,5.0,91.0,1026,8.0,5,0.25,1,188
2013-12-19,8.0,6.0,86.0,1017,11.0,13,12.95,1,211
2013-12-20,6.0,-1.0,58.0,1027,23.0,19,0.0,0,360
2013-12-21,2.0,-2.0,74.0,1033,30.0,5,0.0,0,352
2013-12-22,4.0,-2.0,76.0,1032,28.0,6,0.0,0,346
2013-12-23,4.0,0.0,76.0,1027,13.0,6,0.0,0,260
2013-12-24,8.0,6.0,82.0,1012,12.0,14,1.02,1,181
2013-12-25,7.0,6.0,81.0,1001,14.0,24,3.05,1,237
2013-12-26,7.0,1.0,64.0,1014,19.0,23,0.0,0,249
2013-12-27,10.0,8.0,88.0,1015,14.0,26,3.05,1,214
2013-12-28,8.0,3.0,66.0,1015,14.0,21,2.03,1,258
2013-12-29,4.0,-1.0,70.0,1028,28.0,10,0.0,0,160
2013-12-30,2.0,-1.0,81.0,1029,24.0,5,0.0,0,30
2013-12-31,5.0,3.0,87.0,1023,13.0,5,0.0,1,209
2014-01-01,8.0,8.0,94.0,1018,10.0,10,2.03,1,189
2014-01-02,11.0,10.0,94.0,1015,11.0,19,6.1,1,201
2014-01-03,12.0,10.0,89.0,1018,13.0,18,1.02,1,209
2014-01-04,8.0,6.0,78.0,1014,14.0,24,6.1,1,234
2014-01-05,6.0,4.0,84.0,1023,13.0,13,0.51,1,190
2014-01-06,9.0,7.0,83.0,1021,12.0,10,0.25,0,182
2014-01-07,11.0,7.0,78.0,1021,14.0,5,0.0,0,161
2014-01-08,9.0,5.0,82.0,1023,13.0,5,0.0,0,344
2014-01-09,8.0,3.0,78.0,1021,29.0,6,0.0,0,343
2014-01-10,8.0,3.0,73.0,1016,30.0,6,0.0,0,343
2014-01-11,9.0,6.0,82.0,1019,13.0,3,0.0,0,340
2014-01-12,5.0,5.0,96.0,1024,3.0,3,2.03,1,340
2014-01-13,9.0,4.0,74.0,1021,10.0,10,2.03,1,268
2014-01-14,9.0,6.0,78.0,1016,16.0,23,0.0,1,238
2014-01-15,8.0,7.0,88.0,1016,14.0,8,0.0,0,179
2014-01-16,8.0,6.0,82.0,1010,14.0,16,1.02,1,210
2014-01-17,6.0,3.0,79.0,1004,17.0,16,2.03,1,171
2014-01-18,8.0,5.0,86.0,996,14.0,11,3.05,1,208
2014-01-19,6.0,3.0,82.0,1000,14.0,10,4.06,1,271
2014-01-20,7.0,-1.0,56.0,1015,19.0,19,0.0,0,268
2014-01-21,4.0,2.0,82.0,1017,15.0,8,7.87,1,187
2014-01-22,9.0,6.0,87.0,1014,10.0,8,7.11,1,108
2014-01-23,8.0,1.0,58.0,1024,24.0,21,0.0,0,3
2014-01-24,7.0,2.0,73.0,1026,20.0,6,0.0,0,272
2014-01-25,12.0,6.0,67.0,1025,17.0,10,0.0,0,348
2014-01-26,10.0,6.0,75.0,1024,18.0,8,0.0,0,246
2014-01-27,9.0,2.0,53.0,1014,17.0,23,0.0,0,267
2014-01-28,7.0,2.0,67.0,1008,16.0,27,0.0,1,237
2014-01-29,7.0,1.0,68.0,999,14.0,19,1.02,1,254
2014-01-30,6.0,-2.0,55.0,1009,19.0,13,0.0,0,289
2014-01-31,9.0,4.0,65.0,1011,17.0,14,0.0,0,234
2014-02-01,9.0,3.0,61.0,1012,17.0,21,0.0,1,265
2014-02-02,4.0,-3.0,59.0,1019,30.0,10,0.0,0,170
2014-02-03,3.0,-1.0,76.0,1012,16.0,8,0.76,1,208
2014-02-04,4.0,3.0,86.0,1013,14.0,14,1.02,1,181
2014-02-05,10.0,6.0,77.0,1009,13.0,23,2.03,1,216
2014-02-06,12.0,7.0,78.0,1011,14.0,19,0.0,1,180
2014-02-07,8.0,4.0,76.0,1016,15.0,24,0.51,1,223
2014-02-08,9.0,6.0,79.0,1010,15.0,23,0.51,1,222
2014-02-09,4.0,3.0,87.0,1007,11.0,14,7.87,1,200
2014-02-10,7.0,-1.0,58.0,1006,16.0,34,4.06,1,267
2014-02-11,3.0,2.0,83.0,1017,12.0,14,8.89,1,205
2014-02-12,6.0,4.0,94.0,1020,8.0,8,0.0,1,326
2014-02-13,11.0,8.0,85.0,1017,9.0,11,0.0,1,220
2014-02-14,13.0,10.0,82.0,1013,13.0,19,0.25,1,196
2014-02-15,8.0,6.0,85.0,1011,14.0,13,4.06,1,204
2014-02-16,7.0,3.0,81.0,1016,13.0,3,0.0,0,49
2014-02-17,4.0,1.0,79.0,1014,23.0,6,0.0,0,342
2014-02-18,8.0,2.0,68.0,1014,23.0,6,0.0,0,353
2014-02-19,7.0,1.0,68.0,1021,24.0,3,0.0,0,258
2014-02-20,7.0,4.0,81.0,1021,19.0,6,0.0,1,221
2014-02-21,9.0,1.0,55.0,1020,16.0,14,0.76,1,286
2014-02-22,6.0,1.0,68.0,1024,20.0,6,0.0,0,193
2014-02-23,8.0,1.0,72.0,1019,13.0,5,0.0,0,341
2014-02-24,7.0,3.0,71.0,1015,16.0,11,1.02,1,219
2014-02-25,7.0,4.0,78.0,1020,17.0,13,0.0,0,219
2014-02-26,9.0,-2.0,48.0,1024,18.0,18,0.25,1,295
2014-02-27,8.0,2.0,70.0,1028,18.0,8,0.0,0,169
2014-02-28,9.0,4.0,67.0,1021,16.0,18,0.0,0,255
2014-03-01,10.0,6.0,74.0,1009,15.0,23,0.0,1,241
2014-03-02,13.0,8.0,67.0,1006,17.0,26,0.0,1,244
2014-03-03,9.0,1.0,51.0,1009,17.0,31,0.25,0,279
2014-03-04,9.0,0.0,50.0,1015,18.0,27,0.0,0,267
2014-03-05,11.0,4.0,60.0,1017,21.0,16,0.0,0,148
2014-03-06,12.0,3.0,56.0,1021,30.0,5,0.0,0,334
2014-03-07,11.0,3.0,58.0,1024,29.0,5,0.0,0,33
2014-03-08,11.0,1.0,54.0,1023,26.0,6,0.0,0,28
2014-03-09,10.0,-2.0,45.0,1024,31.0,6,0.0,0,87
2014-03-10,10.0,-1.0,49.0,1022,28.0,6,0.0,0,340
2014-03-11,12.0,-2.0,38.0,1020,29.0,5,0.0,0,7
2014-03-12,10.0,1.0,51.0,1024,21.0,8,0.0,0,326
2014-03-13,8.0,1.0,60.0,1026,17.0,6,0.0,0,21
2014-03-14,9.0,1.0,62.0,1027,22.0,5,0.0,0,332
2014-03-15,11.0,0.0,48.0,1027,28.0,6,0.0,0,342
2014-03-16,13.0,1.0,43.0,1024,29.0,5,0.0,0,342
2014-03-17,14.0,2.0,45.0,1022,30.0,6,0.0,0,278
2014-03-18,14.0,3.0,45.0,1020,22.0,5,0.0,0,322
2014-03-19,16.0,4.0,46.0,1021,23.0,10,0.0,1,77
2014-03-20,14.0,5.0,55.0,1019,19.0,6,0.0,0,342
2014-03-21,14.0,6.0,59.0,1019,15.0,10,0.0,0,201
2014-03-22,13.0,4.0,54.0,1015,17.0,23,0.0,1,264
2014-03-23,9.0,-3.0,40.0,1019,20.0,16,0.0,0,295
2014-03-24,7.0,0.0,57.0,1020,20.0,11,0.0,0,274
2014-03-25,10.0,1.0,54.0,1019,17.0,29,2.03,1,280
2014-03-26,9.0,-1.0,52.0,1015,17.0,27,0.0,1,322
2014-03-27,6.0,-1.0,57.0,1012,19.0,10,0.0,0,195
2014-03-28,9.0,2.0,56.0,1007,17.0,13,0.0,0,98
2014-03-29,10.0,4.0,70.0,1005,14.0,8,3.05,1,354
2014-03-30,11.0,6.0,75.0,1012,14.0,10,6.1,1,179
2014-03-31,11.0,7.0,79.0,1014,14.0,6,0.25,1,136
2014-04-01,14.0,6.0,61.0,1009,15.0,13,0.0,0,159
2014-04-02,11.0,7.0,70.0,1002,16.0,16,10.92,1,159
2014-04-03,12.0,4.0,66.0,1003,15.0,13,0.0,0,264
2014-04-04,12.0,4.0,55.0,1015,19.0,19,0.0,0,259
2014-04-05,16.0,11.0,78.0,1020,16.0,10,0.0,0,211
2014-04-06,16.0,10.0,73.0,1021,16.0,6,0.0,0,196
2014-04-07,17.0,9.0,63.0,1019,25.0,6,0.0,0,292
2014-04-08,17.0,8.0,53.0,1021,24.0,6,0.0,0,322
2014-04-09,18.0,8.0,53.0,1021,30.0,8,0.0,0,308
2014-04-10,19.0,7.0,44.0,1017,20.0,8,0.0,0,241
2014-04-11,18.0,7.0,47.0,1013,22.0,8,0.0,0,257
2014-04-12,19.0,9.0,55.0,1014,23.0,10,0.0,0,34
2014-04-13,17.0,8.0,59.0,1020,27.0,5,0.0,0,180
2014-04-14,18.0,7.0,50.0,1017,22.0,6,0.0,0,94
2014-04-15,20.0,7.0,44.0,1015,21.0,8,0.0,0,54
2014-04-16,18.0,7.0,47.0,1017,23.0,6,0.0,0,266
2014-04-17,20.0,7.0,44.0,1017,21.0,6,0.0,0,359
2014-04-18,18.0,2.0,30.0,1014,24.0,10,0.0,0,324
2014-04-19,17.0,8.0,54.0,1007,22.0,11,0.0,0,251
2014-04-20,14.0,6.0,54.0,1003,17.0,26,2.03,0,222
2014-04-21,12.0,9.0,83.0,1003,15.0,11,3.05,1,206
2014-04-22,13.0,7.0,63.0,1013,16.0,11,0.0,0,230
2014-04-23,13.0,7.0,59.0,1020,17.0,13,0.0,0,218
2014-04-24,13.0,8.0,71.0,1017,14.0,13,5.08,1,215
2014-04-25,12.0,2.0,47.0,1020,17.0,23,0.0,0,286
2014-04-26,14.0,8.0,66.0,1019,16.0,18,0.51,0,215
2014-04-27,14.0,2.0,41.0,1018,26.0,19,0.0,0,271
2014-04-28,18.0,6.0,45.0,1016,22.0,19,0.0,0,274
2014-04-29,17.0,6.0,46.0,1015,23.0,8,0.0,0,316
2014-04-30,17.0,7.0,48.0,1015,21.0,6,0.0,0,333
2014-05-01,18.0,6.0,45.0,1016,22.0,6,0.0,0,323
2014-05-02,17.0,3.0,38.0,1018,30.0,11,0.0,0,15
2014-05-03,15.0,2.0,40.0,1018,30.0,14,0.0,0,35
2014-05-04,16.0,-2.0,31.0,1015,30.0,6,0.0,0,112
2014-05-05,18.0,2.0,33.0,1013,31.0,8,0.0,0,228
2014-05-06,20.0,5.0,37.0,1015,30.0,10,0.0,0,277
2014-05-07,21.0,6.0,39.0,1017,30.0,5,0.0,0,55
2014-05-08,21.0,8.0,43.0,1017,21.0,6,0.0,0,348
2014-05-09,22.0,9.0,42.0,1019,21.0,10,0.0,0,352
2014-05-10,23.0,8.0,38.0,1018,24.0,8,0.0,0,283
2014-05-11,22.0,6.0,34.0,1016,26.0,8,0.0,0,321
2014-05-12,20.0,6.0,37.0,1015,26.0,8,0.0,0,256
2014-05-13,17.0,3.0,39.0,1020,30.0,13,0.0,0,47
2014-05-14,17.0,-2.0,29.0,1025,27.0,13,0.0,0,27
2014-05-15,19.0,1.0,28.0,1021,30.0,8,0.0,0,25
2014-05-16,19.0,-1.0,23.0,1016,31.0,10,0.0,0,44
2014-05-17,18.0,-2.0,22.0,1014,22.0,10,0.0,0,36
